timestamp,model,device_type,mfg,id,api,data
1759.664949,Unknown Device,8,5,21,98,"[0, 0, 0, 64, 0, 0, 0, 192]"
1759.665097,Unknown Device,8,5,21,99,"[0, 0, 112, 0, 0, 0, 0, 240]"
1759.66534,Unknown Device,8,5,21,100,"[40, 38, 24, 250, 0, 192, 125, 0]"
1759.667285,Unknown Device,0,4,63,1,"[52, 94, 169, 121, 219, 179, 255, 193]"
1759.667726,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
1759.668093,Unknown Device,2,5,7,736,"[0, 0, 124, 6, 0, 24, 48, 0]"
1759.668433,Unknown,Unknown,Unknown,Unknown,996,"[48, 0, 5, 170, 170, 170, 170, 170]"
1759.668758,Unknown Device,2,5,7,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.66906,Unknown Device,2,5,0,736,"[0, 0, 169, 6, 0, 24, 0, 0]"
1759.669535,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 242, 255]"
1759.669684,Unknown Device,2,5,9,738,"[0, 0, 0, 0, 236, 140, 136, 63]"
1759.66994,Unknown Device,2,4,4,183,"[0, 0, 224, 8, 0, 0, 0, 0]"
1759.670177,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 240, 255]"
1759.670409,Unknown Device,2,5,8,736,"[0, 0, 169, 6, 0, 24, 48, 0]"
1759.670685,Unknown Device,2,4,2,183,"[0, 0, 64, 7, 0, 0, 0, 0]"
1759.670946,Unknown Device,2,5,8,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.671176,Unknown Device,2,5,9,736,"[0, 0, 152, 6, 0, 23, 32, 0]"
1759.671408,Unknown Device,2,4,1,183,"[0, 0, 128, 248, 255, 255, 0, 0]"
1759.671662,Unknown Device,2,5,6,736,"[0, 0, 161, 6, 0, 24, 48, 0]"
1759.67193,Unknown Device,2,5,6,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.67216,Unknown Device,21,4,20,195,"[241, 159, 6, 192, 253, 3, 0, 5]"
1759.672414,Unknown Device,2,5,5,737,"[0, 0, 0, 0, 0, 64, 0, 0]"
1759.672668,Unknown Device,2,5,5,738,"[246, 124, 160, 51, 0, 0, 0, 128]"
1759.6729,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 15, 0]"
1759.67318,Unknown Device,2,4,3,183,"[0, 0, 224, 251, 255, 255, 0, 0]"
1759.673765,Unknown,Unknown,Unknown,Unknown,997,"[33, 0, 0, 42, 1, 0, 25, 0]"
1759.67405,Unknown Device,2,5,0,97,"[0, 0, 0, 0, 30, 51, 6, 0]"
1759.674285,Unknown Device,2,5,0,98,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.674546,Unknown Device,2,5,0,100,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.674841,Unknown Device,2,5,10,736,"[0, 0, 169, 6, 0, 23, 32, 0]"
1759.676025,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
1759.6779,Unknown,Unknown,Unknown,Unknown,997,"[34, 9, 10, 233, 7, 3, 4, 30]"
1759.679401,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 238, 255]"
1759.679701,Unknown Device,1,1,0,97,"[112, 153, 74, 252, 0, 0, 0, 255]"
1759.679845,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 231, 255]"
1759.680448,Unknown Device,2,4,1,177,"[0, 0, 0, 226, 0, 16, 248, 255]"
1759.680663,Unknown Device,2,5,9,736,"[0, 0, 153, 6, 0, 23, 32, 0]"
1759.683065,Unknown Device,21,4,20,180,"[8, 0, 0, 80, 255, 8, 128, 1]"
1759.683801,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 14, 0]"
1759.68434,Unknown,Unknown,Unknown,Unknown,997,"[35, 4, 0, 0, 0, 128, 0, 224]"
1759.684866,Unknown Device,8,5,21,96,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.685377,Unknown Device,8,5,21,97,"[0, 0, 0, 0, 0, 0, 0, 192]"
1759.685904,Unknown Device,8,5,21,98,"[0, 0, 0, 64, 0, 0, 0, 192]"
1759.686414,Unknown Device,8,5,21,100,"[40, 38, 24, 250, 0, 192, 125, 0]"
1759.686934,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
1759.687399,Unknown Device,2,5,7,736,"[0, 0, 124, 6, 0, 24, 48, 0]"
1759.687907,Unknown,Unknown,Unknown,Unknown,997,"[36, 171, 0, 106, 25, 14, 0, 84]"
1759.688415,Unknown Device,2,5,7,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.688922,Unknown Device,2,5,0,736,"[0, 0, 168, 6, 0, 24, 0, 0]"
1759.689435,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 244, 255]"
1759.689944,Unknown Device,2,4,4,183,"[0, 0, 224, 8, 0, 0, 0, 0]"
1759.690404,Unknown Device,2,5,8,736,"[0, 0, 170, 6, 0, 24, 48, 0]"
1759.691029,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 246, 255]"
1759.691736,Unknown Device,2,5,9,738,"[0, 0, 0, 0, 236, 140, 136, 63]"
1759.692249,Unknown Device,2,5,9,736,"[0, 0, 152, 6, 0, 23, 32, 0]"
1759.692718,Unknown Device,21,4,20,195,"[241, 159, 6, 192, 253, 3, 0, 5]"
1759.693226,Unknown Device,2,5,5,738,"[246, 124, 160, 51, 0, 0, 0, 128]"
1759.693702,Unknown Device,2,4,3,183,"[0, 0, 224, 251, 255, 255, 0, 0]"
1759.694218,Unknown,Unknown,Unknown,Unknown,997,"[37, 97, 108, 111, 110, 32, 70, 88]"
1759.69468,Unknown Device,2,5,0,97,"[0, 0, 0, 0, 30, 51, 6, 0]"
1759.695154,Unknown Device,2,5,0,98,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.695665,Unknown Device,2,5,0,100,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.696174,Unknown Device,2,5,10,736,"[0, 0, 169, 6, 0, 23, 32, 0]"
1759.696699,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
1759.697895,Unknown,Unknown,Unknown,Unknown,997,"[38, 32, 118, 101, 114, 115, 46, 32]"
1759.698191,Unknown Device,2,5,7,737,"[0, 0, 0, 0, 0, 64, 0, 0]"
1759.699409,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 246, 255]"
1759.69977,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 249, 255]"
1759.700404,Unknown Device,2,4,1,177,"[0, 0, 0, 226, 0, 16, 235, 255]"
1759.700653,Unknown Device,1,1,0,97,"[112, 153, 202, 252, 0, 0, 0, 255]"
1759.700781,Unknown Device,2,5,9,736,"[0, 0, 152, 6, 0, 23, 32, 0]"
1759.701288,Unknown Device,21,4,20,180,"[8, 0, 0, 80, 255, 8, 128, 1]"
1759.702267,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 6, 0]"
1759.702854,Unknown,Unknown,Unknown,Unknown,997,"[39, 67, 0, 0, 0, 0, 0, 0]"
1759.704655,Unknown Device,8,5,21,96,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.704798,Unknown Device,8,5,21,97,"[0, 0, 0, 0, 0, 0, 0, 192]"
1759.70494,Unknown Device,8,5,21,98,"[0, 0, 0, 64, 0, 0, 0, 192]"
1759.705096,Unknown Device,8,5,21,99,"[0, 0, 112, 0, 0, 0, 0, 240]"
1759.705238,Unknown Device,8,5,21,100,"[40, 38, 24, 250, 0, 192, 125, 0]"
1759.70602,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
1759.70719,Unknown Device,2,5,7,736,"[0, 0, 124, 6, 0, 24, 48, 0]"
1759.707328,Unknown Device,0,4,63,1,"[52, 94, 170, 126, 252, 212, 95, 58]"
1759.707863,Unknown,Unknown,Unknown,Unknown,997,"[40, 0, 0, 0, 0, 0, 0, 0]"
1759.708182,Unknown Device,2,5,7,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.708788,Unknown Device,2,5,0,736,"[0, 0, 169, 6, 0, 24, 0, 0]"
1759.709463,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 230, 255]"
1759.709649,Unknown Device,2,4,4,183,"[0, 0, 224, 8, 0, 0, 0, 0]"
1759.709793,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 245, 255]"
1759.709931,Unknown Device,2,5,8,736,"[0, 0, 169, 6, 0, 24, 48, 0]"
1759.710079,Unknown Device,2,4,2,183,"[0, 0, 64, 7, 0, 0, 0, 0]"
1759.710223,Unknown Device,2,5,8,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.710389,Unknown Device,2,5,9,738,"[0, 0, 0, 0, 236, 140, 136, 63]"
1759.710519,Unknown Device,2,4,1,177,"[0, 0, 0, 226, 0, 16, 248, 255]"
1759.710826,Unknown Device,2,5,9,736,"[0, 0, 152, 6, 0, 23, 32, 0]"
1759.711258,Unknown Device,2,4,1,183,"[0, 0, 128, 248, 255, 255, 0, 0]"
1759.711655,Unknown Device,2,5,6,736,"[0, 0, 160, 6, 0, 24, 48, 0]"
1759.712094,Unknown Device,2,5,6,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.712484,Unknown Device,21,4,20,195,"[241, 95, 6, 192, 253, 3, 0, 5]"
1759.712874,Unknown Device,21,4,20,196,"[36, 1, 206, 0, 32, 127, 0, 0]"
1759.71327,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 8, 0]"
1759.713667,Unknown Device,2,4,3,183,"[0, 0, 224, 251, 255, 255, 0, 0]"
1759.71407,Unknown,Unknown,Unknown,Unknown,997,"[41, 0, 0, 0, 67, 84, 82, 32]"
1759.714424,Unknown Device,2,5,0,97,"[0, 0, 0, 0, 30, 50, 6, 0]"
1759.714865,Unknown Device,2,5,0,98,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.71526,Unknown Device,2,5,0,100,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.715687,Unknown Device,2,5,10,736,"[0, 0, 167, 6, 0, 23, 32, 0]"
1759.716082,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
1759.717025,Unknown Device,2,5,0,99,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.71788,Unknown,Unknown,Unknown,Unknown,997,"[42, 69, 108, 101, 99, 116, 114, 111]"
1759.718029,Unknown Device,2,5,0,101,"[0, 0, 0, 0, 0, 0, 16, 0]"
1759.719401,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 245, 255]"
1759.719765,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 14, 0]"
1759.720028,Unknown Device,2,5,0,102,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.720506,Unknown Device,2,4,1,177,"[0, 0, 0, 226, 0, 16, 237, 255]"
1759.7207,Unknown Device,2,5,9,736,"[0, 0, 153, 6, 0, 23, 32, 0]"
1759.721296,Unknown Device,21,4,20,180,"[8, 0, 0, 80, 255, 8, 128, 1]"
1759.721633,Unknown Device,1,1,0,97,"[112, 153, 202, 252, 0, 0, 0, 255]"
1759.722322,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 17, 0]"
1759.722843,Unknown,Unknown,Unknown,Unknown,997,"[43, 110, 105, 99, 115, 0, 0, 0]"
1759.724653,Unknown Device,8,5,21,96,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.724805,Unknown Device,8,5,21,97,"[0, 0, 0, 0, 0, 0, 0, 192]"
1759.724949,Unknown Device,8,5,21,98,"[0, 0, 0, 64, 0, 0, 0, 192]"
1759.725098,Unknown Device,8,5,21,99,"[0, 0, 112, 0, 0, 0, 0, 240]"
1759.725235,Unknown Device,8,5,21,100,"[40, 38, 24, 250, 0, 192, 125, 0]"
1759.72603,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
1759.727182,Unknown Device,2,5,7,736,"[0, 0, 125, 6, 0, 24, 48, 0]"
1759.72783,Unknown,Unknown,Unknown,Unknown,997,"[44, 0, 0, 0, 0, 0, 0, 0]"
1759.728191,Unknown Device,2,5,7,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.728789,Unknown Device,2,5,0,736,"[0, 0, 170, 6, 0, 24, 0, 0]"
1759.729435,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 6, 0]"
1759.729621,Unknown Device,2,4,4,183,"[0, 0, 224, 8, 0, 0, 0, 0]"
1759.729773,Unknown Device,2,5,8,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.729917,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 243, 255]"
1759.730051,Unknown Device,2,5,8,736,"[0, 0, 169, 6, 0, 24, 48, 0]"
1759.730203,Unknown Device,2,4,2,183,"[0, 0, 64, 7, 0, 0, 0, 0]"
1759.730333,Unknown Device,2,5,9,738,"[0, 0, 0, 0, 236, 140, 136, 63]"
1759.73057,Unknown Device,2,4,1,177,"[0, 0, 0, 226, 0, 16, 226, 255]"
1759.730892,Unknown Device,2,5,9,736,"[0, 0, 153, 6, 0, 23, 32, 0]"
1759.731034,Unknown Device,2,5,9,737,"[0, 0, 0, 8, 0, 64, 0, 0]"
1759.731206,Unknown Device,2,5,6,736,"[0, 0, 160, 6, 0, 24, 48, 0]"
1759.731354,Unknown Device,2,4,1,183,"[0, 0, 128, 248, 255, 255, 0, 0]"
1759.731654,Unknown Device,2,5,6,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.732027,Unknown Device,21,4,20,180,"[8, 0, 0, 80, 255, 8, 128, 1]"
1759.732332,Unknown Device,2,5,5,736,"[0, 0, 133, 6, 0, 24, 48, 0]"
1963.418463,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
1963.419225,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 244, 255]"
1963.419709,Unknown Device,2,4,4,183,"[0, 0, 224, 8, 0, 0, 0, 0]"
1963.420076,Unknown Device,2,5,9,736,"[0, 0, 152, 6, 0, 23, 32, 0]"
1963.420373,Unknown Device,2,4,1,177,"[0, 0, 0, 226, 0, 16, 228, 255]"
1963.420684,Unknown Device,2,4,1,183,"[0, 0, 128, 248, 255, 255, 0, 0]"
1963.420982,Unknown Device,21,4,20,180,"[238, 255, 255, 95, 255, 8, 128, 1]"
1963.421247,Unknown Device,21,4,20,195,"[241, 95, 6, 176, 253, 235, 255, 5]"
1963.421472,Unknown,Unknown,Unknown,Unknown,996,"[1, 187, 170, 170, 170, 170, 170, 170]"
1963.421943,Unknown,Unknown,Unknown,Unknown,997,"[6, 251, 1, 163, 115, 5, 0, 170]"
1963.422298,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 24, 0]"
1963.422485,Unknown Device,2,4,3,183,"[0, 0, 224, 251, 255, 255, 0, 0]"
1963.424063,Unknown Device,8,5,21,96,"[0, 0, 0, 0, 0, 0, 0, 0]"
1963.424201,Unknown Device,8,5,21,97,"[0, 0, 0, 0, 0, 0, 0, 192]"
1963.424344,Unknown Device,8,5,21,98,"[0, 0, 0, 64, 0, 0, 0, 192]"
1963.424496,Unknown Device,8,5,21,99,"[0, 0, 112, 0, 0, 0, 0, 240]"
1963.42464,Unknown Device,8,5,21,100,"[40, 38, 24, 250, 0, 192, 125, 0]"
1963.425621,Unknown Device,2,5,0,97,"[0, 0, 0, 0, 29, 51, 6, 0]"
1963.425765,Unknown Device,2,5,0,98,"[0, 0, 0, 0, 0, 0, 0, 0]"
1963.425917,Unknown Device,2,5,0,100,"[0, 0, 0, 0, 0, 0, 0, 0]"
1963.42662,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
1963.427324,Unknown Device,2,5,7,736,"[0, 0, 126, 6, 0, 24, 48, 0]"
1963.427909,Unknown Device,2,5,9,738,"[0, 0, 0, 0, 236, 140, 136, 63]"
1963.428044,Unknown Device,0,4,63,1,"[52, 94, 170, 123, 55, 35, 188, 202]"
1963.428188,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 250, 255]"
1963.428325,Unknown Device,2,5,7,737,"[0, 0, 0, 0, 0, 64, 0, 0]"
1963.428469,Unknown Device,2,5,7,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
1963.42872,Unknown Device,2,5,0,736,"[0, 0, 170, 6, 0, 24, 0, 0]"
1963.428864,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 4, 0]"
1963.429009,Unknown Device,2,5,9,736,"[0, 0, 153, 6, 0, 23, 32, 0]"
