timestamp,model,device_type,mfg,id,api,data
2626.268886,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 253, 255]"
2626.269028,Unknown Device,8,5,21,100,"[34, 38, 24, 250, 0, 192, 125, 0]"
2626.269171,Unknown Device,2,4,3,181,"[254, 127, 0, 64, 83, 21, 28, 25]"
2626.269753,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.269896,Unknown Device,2,4,3,182,"[0, 0, 64, 152, 255, 255, 0, 0]"
2626.270044,Unknown Device,2,5,0,97,"[0, 0, 0, 0, 30, 45, 6, 0]"
2626.27018,Unknown Device,2,4,3,183,"[0, 0, 224, 251, 255, 255, 0, 0]"
2626.270323,Unknown Device,2,5,0,98,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.270474,Unknown Device,2,4,3,184,"[0, 0, 0, 0, 0, 0, 0, 128]"
2626.270617,Unknown Device,2,5,0,100,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.270753,Unknown Device,21,4,20,180,"[4, 0, 0, 80, 255, 8, 128, 1]"
2626.270904,Unknown Device,2,5,0,736,"[0, 0, 163, 6, 0, 24, 0, 0]"
2626.271052,Unknown Device,2,4,3,185,"[0, 0, 0, 0, 0, 0, 0, 128]"
2626.271259,Unknown Device,2,4,3,186,"[8, 0, 0, 0, 0, 0, 0, 0]"
2626.271401,Unknown Device,2,5,9,738,"[0, 0, 0, 0, 179, 149, 136, 63]"
2626.27189,Unknown Device,2,4,3,187,"[0, 0, 4, 0, 0, 0, 0, 0]"
2626.27208,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 237, 255]"
2626.272428,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 17, 0]"
2626.273728,Unknown Device,2,5,10,736,"[0, 0, 163, 6, 0, 23, 32, 0]"
2626.273879,Unknown Device,2,5,8,736,"[0, 0, 163, 6, 0, 24, 48, 0]"
2626.274013,Unknown Device,2,5,8,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.274304,Unknown Device,2,5,9,736,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.274469,Unknown Device,2,4,1,177,"[0, 0, 0, 226, 0, 16, 245, 255]"
2626.275853,Unknown Device,1,1,0,97,"[152, 174, 212, 126, 1, 0, 0, 255]"
2626.276995,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 13, 0]"
2626.278168,Unknown Device,2,5,5,736,"[0, 0, 129, 6, 0, 24, 48, 0]"
2626.27831,Unknown Device,2,5,5,738,"[246, 124, 160, 51, 0, 0, 0, 128]"
2626.279249,Unknown Device,2,5,6,736,"[0, 0, 154, 6, 0, 24, 48, 0]"
2626.279392,Unknown Device,2,5,6,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.279754,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.280305,Unknown Device,21,4,20,431,"[0, 0, 0, 0, 1, 26, 19, 0]"
2626.280461,Unknown Device,21,4,20,285,"[0, 0, 0, 0, 0, 64, 0, 0]"
2626.280612,Unknown Device,21,4,20,180,"[5, 0, 0, 80, 255, 8, 128, 1]"
2626.280755,Unknown Device,21,4,20,195,"[241, 223, 6, 192, 253, 47, 0, 5]"
2626.280912,Unknown Device,21,4,20,196,"[37, 1, 221, 0, 32, 127, 0, 0]"
2626.281068,Unknown Device,21,4,20,197,"[124, 29, 0, 22, 48, 0, 0, 255]"
2626.281225,Unknown Device,21,4,20,198,"[251, 255, 207, 255, 255, 3, 0, 144]"
2626.281368,Unknown Device,21,4,20,199,"[175, 255, 255, 254, 255, 41, 0, 0]"
2626.281533,Unknown Device,21,4,20,203,"[251, 255, 0, 0, 2, 0, 0, 0]"
2626.281675,Unknown Device,21,4,20,200,"[196, 0, 116, 0, 252, 63, 0, 4]"
2626.281832,Unknown Device,21,4,20,202,"[195, 97, 0, 0, 0, 0, 0, 0]"
2626.28198,Unknown Device,21,4,20,205,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.282131,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 251, 255]"
2626.282259,Unknown Device,21,4,20,206,"[168, 255, 48, 0, 168, 2, 0, 0]"
2626.282579,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 16, 0]"
2626.28275,Unknown Device,2,4,2,183,"[0, 0, 64, 7, 0, 0, 0, 0]"
2626.282893,Unknown Device,2,4,4,183,"[0, 0, 224, 8, 0, 0, 0, 0]"
2626.284295,Unknown Device,2,5,9,736,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.28444,Unknown Device,2,4,1,177,"[0, 0, 0, 226, 0, 16, 227, 255]"
2626.28472,Unknown Device,2,4,1,183,"[0, 0, 128, 248, 255, 255, 0, 0]"
2626.284864,Unknown Device,2,5,0,103,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.28618,Unknown Device,8,5,21,96,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.286324,Unknown Device,8,5,21,97,"[0, 0, 0, 0, 0, 0, 0, 192]"
2626.286469,Unknown Device,8,5,21,98,"[0, 0, 0, 64, 0, 0, 0, 192]"
2626.28662,Unknown Device,8,5,21,99,"[0, 0, 112, 0, 0, 0, 0, 240]"
2626.286764,Unknown Device,2,5,10,737,"[0, 0, 0, 0, 0, 64, 0, 0]"
2626.286894,Unknown Device,8,5,21,100,"[35, 38, 24, 250, 0, 192, 125, 0]"
2626.287043,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 254, 255]"
2626.287323,Unknown Device,2,4,3,183,"[0, 0, 224, 251, 255, 255, 0, 0]"
2626.287467,Unknown Device,2,5,7,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.287611,Unknown Device,2,5,7,736,"[0, 0, 119, 6, 0, 24, 48, 0]"
2626.289739,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.289884,Unknown Device,2,5,0,97,"[0, 0, 0, 0, 30, 45, 6, 0]"
2626.29004,Unknown Device,2,5,0,98,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.290185,Unknown Device,2,5,0,100,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.290365,Unknown Device,21,4,20,180,"[5, 0, 0, 80, 255, 8, 128, 1]"
2626.290835,Unknown Device,2,5,0,736,"[0, 0, 163, 6, 0, 24, 0, 0]"
2626.291262,Unknown Device,2,5,9,738,"[0, 0, 0, 0, 179, 149, 136, 63]"
2626.291965,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 0, 0]"
2626.292403,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 10, 0]"
2626.293728,Unknown Device,2,5,10,736,"[0, 0, 162, 6, 0, 23, 32, 0]"
2626.293872,Unknown Device,2,5,8,736,"[0, 0, 163, 6, 0, 24, 48, 0]"
2626.294021,Unknown Device,2,5,8,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.294301,Unknown Device,2,5,9,736,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.294445,Unknown Device,2,4,1,177,"[0, 0, 0, 226, 0, 16, 239, 255]"
2626.296701,Unknown Device,1,1,0,97,"[152, 174, 212, 126, 1, 0, 0, 255]"
2626.296845,Unknown Device,2,5,0,99,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.296988,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 5, 0]"
2626.298162,Unknown Device,2,5,5,736,"[0, 0, 129, 6, 0, 24, 48, 0]"
2626.298292,Unknown Device,2,5,5,738,"[246, 124, 160, 51, 0, 0, 0, 128]"
2626.299267,Unknown Device,2,5,6,736,"[0, 0, 154, 6, 0, 24, 48, 0]"
2626.299405,Unknown Device,2,5,6,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.299734,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.300326,Unknown Device,21,4,20,180,"[5, 0, 0, 80, 255, 8, 128, 1]"
2626.30047,Unknown Device,21,4,20,195,"[241, 223, 6, 176, 253, 47, 0, 5]"
2626.301985,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 253, 255]"
2626.302165,Unknown Device,2,4,4,183,"[0, 0, 224, 8, 0, 0, 0, 0]"
2626.302493,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 2, 0]"
2626.302645,Unknown Device,2,4,2,183,"[0, 0, 64, 7, 0, 0, 0, 0]"
2626.303386,Unknown Device,2,5,7,737,"[0, 0, 0, 0, 0, 64, 0, 0]"
2626.30429,Unknown Device,2,5,9,736,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.304428,Unknown Device,2,4,1,177,"[0, 0, 0, 226, 0, 16, 239, 255]"
2626.304644,Unknown Device,2,4,1,183,"[0, 0, 128, 248, 255, 255, 0, 0]"
2626.306172,Unknown Device,8,5,21,96,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.306324,Unknown Device,8,5,21,97,"[0, 0, 0, 0, 0, 0, 0, 192]"
2626.306468,Unknown Device,8,5,21,98,"[0, 0, 0, 64, 0, 0, 0, 192]"
2626.306612,Unknown Device,8,5,21,99,"[0, 0, 112, 0, 0, 0, 0, 240]"
2626.306742,Unknown Device,8,5,21,100,"[35, 38, 24, 250, 0, 192, 125, 0]"
2626.306894,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 31, 0]"
2626.307086,Unknown Device,2,4,3,183,"[0, 0, 224, 251, 255, 255, 0, 0]"
2626.30738,Unknown Device,2,5,7,736,"[0, 0, 118, 6, 0, 24, 48, 0]"
2626.307525,Unknown Device,2,5,7,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.30833,Unknown Device,0,4,63,1,"[52, 94, 169, 123, 37, 149, 91, 135]"
2626.309738,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.309882,Unknown Device,2,5,0,97,"[0, 0, 0, 0, 30, 45, 6, 0]"
2626.310031,Unknown Device,2,5,0,98,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.310175,Unknown Device,2,5,0,100,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.310348,Unknown Device,21,4,20,180,"[6, 0, 0, 80, 255, 8, 128, 1]"
2626.310833,Unknown Device,2,5,0,736,"[0, 0, 162, 6, 0, 24, 0, 0]"
2626.311281,Unknown Device,2,5,9,738,"[0, 0, 0, 0, 179, 149, 136, 63]"
2626.31197,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 251, 255]"
2626.31245,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 239, 255]"
2626.31371,Unknown Device,2,5,10,736,"[0, 0, 162, 6, 0, 23, 32, 0]"
2626.313847,Unknown Device,2,5,8,736,"[0, 0, 163, 6, 0, 24, 48, 0]"
2626.313996,Unknown Device,2,5,8,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.314288,Unknown Device,2,5,9,736,"[0, 0, 147, 6, 0, 23, 32, 0]"
