timestamp,id,data
2626.280912,352596244,"[37, 1, 221, 0, 32, 127, 0, 0]"
2626.281068,352596308,"[124, 29, 0, 22, 48, 0, 0, 255]"
2626.281225,352596372,"[251, 255, 207, 255, 255, 3, 0, 144]"
2626.281368,352596436,"[175, 255, 255, 254, 255, 41, 0, 0]"
2626.281533,352596692,"[251, 255, 0, 0, 2, 0, 0, 0]"
2626.281675,352596500,"[196, 0, 116, 0, 252, 63, 0, 4]"
2626.281832,352596628,"[195, 97, 0, 0, 0, 0, 0, 0]"
2626.28198,352596820,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.282131,33827908,"[0, 0, 0, 98, 0, 16, 251, 255]"
2626.282259,352596884,"[168, 255, 48, 0, 168, 2, 0, 0]"
2626.282579,33827906,"[0, 0, 0, 98, 0, 16, 16, 0]"
2626.28275,33828290,"[0, 0, 64, 7, 0, 0, 0, 0]"
2626.282893,33828292,"[0, 0, 224, 8, 0, 0, 0, 0]"
2626.284295,33929225,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.28444,33827905,"[0, 0, 0, 226, 0, 16, 227, 255]"
2626.28472,33828289,"[0, 0, 128, 248, 255, 255, 0, 0]"
2626.284864,33888704,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.28618,134551573,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.286324,134551637,"[0, 0, 0, 0, 0, 0, 0, 192]"
2626.286469,134551701,"[0, 0, 0, 64, 0, 0, 0, 192]"
2626.28662,134551765,"[0, 0, 112, 0, 0, 0, 0, 240]"
2626.286764,33929290,"[0, 0, 0, 0, 0, 64, 0, 0]"
2626.286894,134551829,"[35, 38, 24, 250, 0, 192, 125, 0]"
2626.287043,33827907,"[0, 0, 0, 226, 0, 16, 254, 255]"
2626.287323,33828291,"[0, 0, 224, 251, 255, 255, 0, 0]"
2626.287467,33929351,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.287611,33929223,"[0, 0, 119, 6, 0, 24, 48, 0]"
2626.289739,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.289884,33888320,"[0, 0, 0, 0, 30, 45, 6, 0]"
2626.29004,33888384,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.290185,33888512,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.290365,352595220,"[5, 0, 0, 80, 255, 8, 128, 1]"
2626.290835,33929216,"[0, 0, 163, 6, 0, 24, 0, 0]"
2626.291262,33929353,"[0, 0, 0, 0, 179, 149, 136, 63]"
2626.291965,33827908,"[0, 0, 0, 98, 0, 16, 0, 0]"
2626.292403,33827906,"[0, 0, 0, 98, 0, 16, 10, 0]"
2626.293728,33929226,"[0, 0, 162, 6, 0, 23, 32, 0]"
2626.293872,33929224,"[0, 0, 163, 6, 0, 24, 48, 0]"
2626.294021,33929352,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.294301,33929225,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.294445,33827905,"[0, 0, 0, 226, 0, 16, 239, 255]"
2626.296701,16848960,"[152, 174, 212, 126, 1, 0, 0, 255]"
