timestamp,id,data
176.46707,12,"[0, 12, 4, 0, 0, 0, 0, 127]"
176.467085,4,"[0, 48, 0, 0, 0, 0, 0, 255]"
176.467681,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.467932,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.468141,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.468192,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.468537,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.468629,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.468714,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.468862,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.468891,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.468911,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.468968,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.469578,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.469607,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.469623,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.469638,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.469703,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.469954,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.470179,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.470405,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.472059,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.472074,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.472376,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.472391,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.472406,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.472772,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.473729,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.473744,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.473781,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.474262,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.474278,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.47451,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.474525,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.474568,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.474633,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.474925,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.474982,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.475264,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.475293,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.475742,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.475757,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.475773,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.476276,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.477085,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.477822,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.477887,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.478109,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.478124,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.478153,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.478778,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.478793,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.479113,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.479423,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.479508,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.479523,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.479602,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.479617,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.479632,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.479759,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.479782,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.479811,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.479882,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.479897,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.480008,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.48031,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.480339,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.480713,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.482025,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.482062,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.482392,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.482407,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.482773,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.482801,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.482817,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.483704,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.483719,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.484222,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.484525,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.484581,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.48466,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.484675,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.484925,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.484941,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.485237,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.485265,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.485281,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.485716,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.485732,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.485747,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.486404,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.486524,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.486848,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.487195,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.487764,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.488,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.488029,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.488045,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.488425,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.488818,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.488921,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.489301,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.489463,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.489534,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.489549,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.489614,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.489643,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.489658,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.48977,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.489808,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
