timestamp,id,data
1759.710079,33828290,"[0, 0, 64, 7, 0, 0, 0, 0]"
1759.710223,33929352,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.710389,33929353,"[0, 0, 0, 0, 236, 140, 136, 63]"
1759.710519,33827905,"[0, 0, 0, 226, 0, 16, 248, 255]"
1759.710826,33929225,"[0, 0, 152, 6, 0, 23, 32, 0]"
1759.711258,33828289,"[0, 0, 128, 248, 255, 255, 0, 0]"
1759.711655,33929222,"[0, 0, 160, 6, 0, 24, 48, 0]"
1759.712094,33929350,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.712484,352596180,"[241, 95, 6, 192, 253, 3, 0, 5]"
1759.712874,352596244,"[36, 1, 206, 0, 32, 127, 0, 0]"
1759.71327,33827907,"[0, 0, 0, 226, 0, 16, 8, 0]"
1759.713667,33828291,"[0, 0, 224, 251, 255, 255, 0, 0]"
1759.71407,33880391,"[41, 0, 0, 0, 67, 84, 82, 32]"
1759.714424,33888320,"[0, 0, 0, 0, 30, 50, 6, 0]"
1759.714865,33888384,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.71526,33888512,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.715687,33929226,"[0, 0, 167, 6, 0, 23, 32, 0]"
1759.716082,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
1759.717025,33888448,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.71788,33880391,"[42, 69, 108, 101, 99, 116, 114, 111]"
1759.718029,33888576,"[0, 0, 0, 0, 0, 0, 16, 0]"
1759.719401,33827908,"[0, 0, 0, 98, 0, 16, 245, 255]"
1759.719765,33827906,"[0, 0, 0, 98, 0, 16, 14, 0]"
1759.720028,33888640,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.720506,33827905,"[0, 0, 0, 226, 0, 16, 237, 255]"
1759.7207,33929225,"[0, 0, 153, 6, 0, 23, 32, 0]"
1759.721296,352595220,"[8, 0, 0, 80, 255, 8, 128, 1]"
1759.721633,16848960,"[112, 153, 202, 252, 0, 0, 0, 255]"
1759.722322,33827907,"[0, 0, 0, 226, 0, 16, 17, 0]"
1759.722843,33880391,"[43, 110, 105, 99, 115, 0, 0, 0]"
1759.724653,134551573,"[0, 0, 0, 0, 0, 0, 0, 0]"
1759.724805,134551637,"[0, 0, 0, 0, 0, 0, 0, 192]"
1759.724949,134551701,"[0, 0, 0, 64, 0, 0, 0, 192]"
1759.725098,134551765,"[0, 0, 112, 0, 0, 0, 0, 240]"
1759.725235,134551829,"[40, 38, 24, 250, 0, 192, 125, 0]"
1759.72603,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
1759.727182,33929223,"[0, 0, 125, 6, 0, 24, 48, 0]"
1759.72783,33880391,"[44, 0, 0, 0, 0, 0, 0, 0]"
1759.728191,33929351,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.728789,33929216,"[0, 0, 170, 6, 0, 24, 0, 0]"
1759.729435,33827908,"[0, 0, 0, 98, 0, 16, 6, 0]"
1759.729621,33828292,"[0, 0, 224, 8, 0, 0, 0, 0]"
1759.729773,33929352,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.729917,33827906,"[0, 0, 0, 98, 0, 16, 243, 255]"
1759.730051,33929224,"[0, 0, 169, 6, 0, 24, 48, 0]"
1759.730203,33828290,"[0, 0, 64, 7, 0, 0, 0, 0]"
1759.730333,33929353,"[0, 0, 0, 0, 236, 140, 136, 63]"
1759.73057,33827905,"[0, 0, 0, 226, 0, 16, 226, 255]"
1759.730892,33929225,"[0, 0, 153, 6, 0, 23, 32, 0]"
1759.731034,33929289,"[0, 0, 0, 8, 0, 64, 0, 0]"
1759.731206,33929222,"[0, 0, 160, 6, 0, 24, 48, 0]"
1759.731354,33828289,"[0, 0, 128, 248, 255, 255, 0, 0]"
1759.731654,33929350,"[0, 0, 0, 128, 0, 0, 0, 128]"
1759.732027,352595220,"[8, 0, 0, 80, 255, 8, 128, 1]"
1759.732332,33929221,"[0, 0, 133, 6, 0, 24, 48, 0]"
1963.418463,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
1963.419225,33827908,"[0, 0, 0, 98, 0, 16, 244, 255]"
1963.419709,33828292,"[0, 0, 224, 8, 0, 0, 0, 0]"
1963.420076,33929225,"[0, 0, 152, 6, 0, 23, 32, 0]"
1963.420373,33827905,"[0, 0, 0, 226, 0, 16, 228, 255]"
1963.420684,33828289,"[0, 0, 128, 248, 255, 255, 0, 0]"
1963.420982,352595220,"[238, 255, 255, 95, 255, 8, 128, 1]"
1963.421247,352596180,"[241, 95, 6, 176, 253, 235, 255, 5]"
1963.421472,33880328,"[1, 187, 170, 170, 170, 170, 170, 170]"
1963.421943,33880392,"[6, 251, 1, 163, 115, 5, 0, 170]"
1963.422298,33827907,"[0, 0, 0, 226, 0, 16, 24, 0]"
1963.422485,33828291,"[0, 0, 224, 251, 255, 255, 0, 0]"
1963.424063,134551573,"[0, 0, 0, 0, 0, 0, 0, 0]"
1963.424201,134551637,"[0, 0, 0, 0, 0, 0, 0, 192]"
1963.424344,134551701,"[0, 0, 0, 64, 0, 0, 0, 192]"
1963.424496,134551765,"[0, 0, 112, 0, 0, 0, 0, 240]"
1963.42464,134551829,"[40, 38, 24, 250, 0, 192, 125, 0]"
1963.425621,33888320,"[0, 0, 0, 0, 29, 51, 6, 0]"
1963.425765,33888384,"[0, 0, 0, 0, 0, 0, 0, 0]"
1963.425917,33888512,"[0, 0, 0, 0, 0, 0, 0, 0]"
1963.42662,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
1963.427324,33929223,"[0, 0, 126, 6, 0, 24, 48, 0]"
1963.427909,33929353,"[0, 0, 0, 0, 236, 140, 136, 63]"
1963.428044,262271,"[52, 94, 170, 123, 55, 35, 188, 202]"
1963.428188,33827908,"[0, 0, 0, 98, 0, 16, 250, 255]"
1963.428325,33929287,"[0, 0, 0, 0, 0, 64, 0, 0]"
1963.428469,33929351,"[0, 0, 0, 128, 0, 0, 0, 128]"
1963.42872,33929216,"[0, 0, 170, 6, 0, 24, 0, 0]"
1963.428864,33827906,"[0, 0, 0, 98, 0, 16, 4, 0]"
1963.429009,33929225,"[0, 0, 153, 6, 0, 23, 32, 0]"
1963.429555,33827905,"[0, 0, 0, 226, 0, 16, 232, 255]"
1963.430302,352595220,"[238, 255, 255, 95, 255, 8, 128, 1]"
1963.430445,33880328,"[1, 200, 170, 170, 170, 170, 170, 170]"
1963.430946,33929221,"[0, 0, 135, 6, 0, 24, 48, 0]"
1963.431094,33929224,"[0, 0, 171, 6, 0, 24, 48, 0]"
1963.431238,33929349,"[246, 124, 160, 51, 0, 0, 0, 128]"
1963.431376,33880392,"[16, 12, 8, 0, 9, 82, 82, 32]"
1963.431527,33929352,"[0, 0, 0, 128, 0, 0, 0, 128]"
1963.432366,33827907,"[0, 0, 0, 226, 0, 16, 8, 0]"
1963.433092,16848960,"[113, 7, 74, 252, 0, 0, 0, 255]"
1963.433222,16849024,"[0, 228, 119, 193, 182, 168, 102, 17]"
1963.434686,33929226,"[0, 0, 169, 6, 0, 24, 32, 0]"
1963.435121,33929222,"[0, 0, 161, 6, 0, 24, 48, 0]"
1963.435236,33929350,"[0, 0, 0, 128, 0, 0, 0, 128]"
1963.43663,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
1963.43676,33880328,"[48, 0, 5, 170, 170, 170, 170, 170]"
1963.438045,33827908,"[0, 0, 0, 98, 0, 16, 249, 255]"
1963.438211,33828292,"[0, 0, 224, 8, 0, 0, 0, 0]"
1963.438661,33827906,"[0, 0, 0, 98, 0, 16, 242, 255]"
1963.438848,33828290,"[0, 0, 64, 7, 0, 0, 0, 0]"
1963.438979,33929225,"[0, 0, 153, 6, 0, 23, 32, 0]"
1963.439639,33827905,"[0, 0, 0, 226, 0, 16, 233, 255]"
1963.439811,33828289,"[0, 0, 128, 248, 255, 255, 0, 0]"
1963.44033,352595220,"[237, 255, 255, 95, 255, 8, 128, 1]"
1963.440474,352596180,"[241, 95, 6, 176, 253, 235, 255, 5]"
1963.442023,33880392,"[33, 75, 114, 97, 107, 101, 110, 170]"
1963.442294,33827907,"[0, 0, 0, 226, 0, 16, 28, 0]"
1963.442474,33828291,"[0, 0, 224, 251, 255, 255, 0, 0]"
1963.44405,134551573,"[0, 0, 0, 0, 0, 0, 0, 0]"
1963.444194,134551637,"[0, 0, 0, 0, 0, 0, 0, 192]"
1963.444346,134551701,"[0, 0, 0, 64, 0, 0, 0, 192]"
1963.444489,134551765,"[0, 0, 112, 0, 0, 0, 0, 240]"
1963.444627,134551829,"[40, 38, 24, 250, 0, 192, 125, 0]"
1963.445849,33888320,"[0, 0, 0, 0, 29, 52, 6, 0]"
1963.446008,33888384,"[0, 0, 0, 0, 0, 0, 0, 0]"
1963.446156,33888512,"[0, 0, 0, 0, 0, 0, 0, 0]"
1963.446614,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
1963.447318,33929223,"[0, 0, 126, 6, 0, 24, 48, 0]"
1963.447903,33827908,"[0, 0, 0, 98, 0, 16, 236, 255]"
1963.448037,33929353,"[0, 0, 0, 0, 236, 140, 136, 63]"
1963.448314,33929351,"[0, 0, 0, 128, 0, 0, 0, 128]"
1963.448689,33827906,"[0, 0, 0, 98, 0, 16, 248, 255]"
1963.448818,33929216,"[0, 0, 170, 6, 0, 24, 0, 0]"
1963.448968,33929225,"[0, 0, 154, 6, 0, 23, 32, 0]"
1963.449644,33827905,"[0, 0, 0, 226, 0, 16, 233, 255]"
1963.45073,352595220,"[237, 255, 255, 95, 255, 8, 128, 1]"
1963.450943,33929221,"[0, 0, 135, 6, 0, 24, 48, 0]"
1963.451084,33929224,"[0, 0, 170, 6, 0, 24, 48, 0]"
1963.451227,33929349,"[246, 124, 160, 51, 0, 0, 0, 128]"
1963.451377,33929352,"[0, 0, 0, 128, 0, 0, 0, 128]"
1963.452258,33827907,"[0, 0, 0, 226, 0, 16, 16, 0]"
1963.454031,16848960,"[113, 7, 74, 252, 0, 0, 0, 255]"
1963.454683,33929226,"[0, 0, 170, 6, 0, 24, 32, 0]"
1963.455083,33929222,"[0, 0, 162, 6, 0, 24, 48, 0]"
1963.455234,33929350,"[0, 0, 0, 128, 0, 0, 0, 128]"
1963.456614,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
1963.457613,33888448,"[0, 0, 0, 0, 0, 0, 0, 0]"
1963.45799,33827908,"[0, 0, 0, 98, 0, 16, 252, 255]"
1963.458187,33828292,"[0, 0, 224, 8, 0, 0, 0, 0]"
1963.458647,33827906,"[0, 0, 0, 98, 0, 16, 239, 255]"
1963.458832,33828290,"[0, 0, 64, 7, 0, 0, 0, 0]"
1963.458975,33888265,"[0, 0, 255, 255, 255, 255, 0, 0]"
1963.459116,33929225,"[0, 0, 154, 6, 0, 23, 32, 0]"
1963.459258,33929289,"[0, 0, 0, 8, 0, 64, 0, 0]"
1963.459648,33827905,"[0, 0, 0, 226, 0, 16, 230, 255]"
1963.459847,33828289,"[0, 0, 128, 248, 255, 255, 0, 0]"
1963.460727,352595220,"[237, 255, 255, 95, 255, 8, 128, 1]"
1963.460884,352596180,"[241, 95, 6, 176, 253, 235, 255, 5]"
1963.462284,33827907,"[0, 0, 0, 226, 0, 16, 28, 0]"
1963.462455,33828291,"[0, 0, 224, 251, 255, 255, 0, 0]"
1963.464052,134551573,"[0, 0, 0, 0, 0, 0, 0, 0]"
1963.464196,134551637,"[0, 0, 0, 0, 0, 0, 0, 192]"
1963.46434,134551701,"[0, 0, 0, 64, 0, 0, 0, 192]"
1963.464484,134551765,"[0, 0, 112, 0, 0, 0, 0, 240]"
1963.464621,134551829,"[40, 38, 24, 250, 0, 192, 125, 0]"
1963.465615,33888320,"[0, 0, 0, 0, 29, 51, 6, 0]"
1963.465759,33888384,"[0, 0, 0, 0, 0, 0, 0, 0]"
1963.465903,33888512,"[0, 0, 0, 0, 0, 0, 0, 0]"
1963.466621,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
1963.467317,33929223,"[0, 0, 125, 6, 0, 24, 48, 0]"
1963.467923,33929353,"[0, 0, 0, 0, 236, 140, 136, 63]"
1963.468065,33827908,"[0, 0, 0, 98, 0, 16, 253, 255]"
1963.468308,33929351,"[0, 0, 0, 128, 0, 0, 0, 128]"
1963.468659,33827906,"[0, 0, 0, 98, 0, 16, 6, 0]"
1963.468803,33929216,"[0, 0, 170, 6, 0, 24, 0, 0]"
1963.468954,33929225,"[0, 0, 153, 6, 0, 23, 32, 0]"
1963.469651,33827905,"[0, 0, 0, 226, 0, 16, 224, 255]"
1963.470652,352595220,"[237, 255, 255, 95, 255, 8, 128, 1]"
1963.470946,33929221,"[0, 0, 136, 6, 0, 24, 48, 0]"
1963.471095,33929224,"[0, 0, 172, 6, 0, 24, 48, 0]"
1963.471224,33929349,"[246, 124, 160, 51, 0, 0, 0, 128]"
